item_id,genre_id
5247,5|10|18
5248,1
5249,5|9|11|13
5250,5|10
5251,1|5|10|13|15|18
5252,10|18
5253,1|10|13|18
5254,5|7|10
5255,1|2|7|10|15
5256,2|5|10|18
5257,18
5258,1
5259,10
5260,1|2|10
5261,1
5262,2|10|13|15
5263,14|17
5264,2
5265,7|13
5266,1|10|11
5267,2|10|13
5268,10|18
5269,2|10
5270,2|5|10|13|18
5271,1|5|9|10|18
5272,2
5273,5
5274,1
5275,1
5276,1|2|10
5277,1|10|14
5278,10|15|18
5279,15|17
5280,10
5281,1|5|10|18
5282,13
5283,1|2|10
5284,5|9|10|15
5285,5|9|13|18
5286,15|18
5287,18
5288,1|18
5289,1|5|10
5290,2|5|7|10
5291,1|2|10
5292,2|10|13|18
5293,1|10
5294,1|2|10|13
5295,1|2|7|10|13|15|18
5296,1|10
5297,10|13|15|18
5298,10|18
5299,1|5|10|17
5300,1|2|7|10|13
5301,1|5
5302,1|10
5303,1|5|10
5304,1|2|5|10|13
5305,1|2|5|10
5306,1|7|9|10|11|14|15
5307,1|5|15
5308,13
5309,1|2|10
5310,2|13
5311,1|2
5312,1|5
5313,1|7|10
5314,10|13
5315,13
5316,5|10
5317,1|10|18
5318,1|2|5|10|13
5319,19
5320,13
5321,1|2
5322,1|2|10|13
5323,2|5|7|10
5324,1|10|13
5325,1|5|10
5326,1|10
5327,1|10
5328,2|5|10|13
5329,10|18
5330,1|5|18
5331,2|10
5332,1|2|10|13|18
5333,13|18
5334,2|10
5335,2|5|10|13|18
5336,10|18
5337,2
5338,1|5|10
5339,10|13|15
5340,2|5|10
5341,5|10
5342,2|10
5343,1|2|14|15|18
5344,10
5345,10
5346,15|18
5347,1|7|10
5348,15
5349,1|15|17|18
5350,15
5351,10
5352,1|2
5353,2
5354,1|5|7|10|15|17
5355,1|2
5356,5|10|18
5357,1|10|13
5358,10|18
5359,19
5360,15
5361,1|2
5362,18
5363,10|11|13|15|18
5364,1|18
5365,5|10
5366,1|5|10|15
5367,8|16|19|21
5368,5|10|15
5369,5|10
5370,5|10
5371,7|10|15
5372,5|9|10
5373,1|10
5374,1|2|7|10|14
5375,15
5376,13
5377,17
5378,7|10|13|15|18
5379,5
5380,1|2|5|10|15
5381,5|10|18
5382,1|10
5383,10
5384,2|10
5385,10
5386,5|10
5387,5|10|18
5388,10|18
5389,2|10
5390,2|10
5391,18
5392,2|10
5393,5|10
5394,5|10
5395,2|10
5396,5|10
5397,2|5|10
5398,15|18
5399,1|10|15
5400,1|5|10
5401,2|10
5402,5|10|15
5403,1|5|10
5404,2|10|13
5405,5|10|18
5406,1|10
5407,5|10
5408,1|10|13
5409,5|10|18
5410,10
5411,1|5|10|15
5412,1|2|10
5413,1|2|5|10
5414,1|5|10|15|18
5415,1|9|11|13
5416,15|18
5417,1|9|10
5418,1|9|17
5419,1
5420,10|13|18
5421,2|10
5422,5|9|10|15
5423,1|2|7|10|13|15
5424,5|10
5425,1|5|10
5426,1|10
5427,1|10
5428,1
5429,1|2|10
5430,15|18
5431,18
5432,1|10|18
5433,5|10
5434,1|2|10
5435,1|10|15
5436,2
5437,1|7|9|11|13|18
5438,9|10|18
5439,5|9|18
5440,2|7
5441,1|5|9|11|13|18
5442,7|9|18
5443,7|9|10|18
5444,2|10|13|15
5445,1
5446,18
5447,1|7|10|15
5448,1|2|10
5449,9|15
5450,5|10|15|18
5451,1|2|15
5452,1
5453,2
5454,1|2|5|10|15
5455,5|10|15|18
5456,5
5457,1|5|7|10|17
5458,1|10
5459,5
5460,1|10|13
5461,2|5
5462,10|13
5463,5|10
5464,15|18
5465,13|15|18
5466,2
5467,1|10
5468,1|7|10
5469,2|10
5470,2|7|9|10
5471,10|13
5472,1|10
5473,1|2|5|7|10|13
5474,1|10
5475,1|7|10|11
5476,5|10|15
5477,1|10
5478,1|2|10
5479,2|10
5480,10
5481,5|10|18
5482,1|2|10|13
5483,2|10|13
5484,2|10
5485,1|2|10
5486,2|10|13
5487,2|10|18
5488,3|6|19
5489,1|5|10
5490,1|10|17
5491,2|10|13|18
5492,1|2|10
5493,1|2
5494,5|10
5495,1|13
5496,1|10
5497,1|10
5498,2|10
5499,18
5500,1|10
5501,2|5|10
5502,10|13
5503,1|5
5504,1|2|10
5505,5|10|15
5506,1|2
5507,1|10
5508,1|2|10
5509,2|10|18
5510,5|10
5511,1|7|15|18
5512,1|5|9|10
5513,1|2|13
5514,10|18
5515,15|18
5516,5|18
5517,10|15|18
5518,2|7|10|15|18
5519,19|20
5520,1|7
5521,1|2|10
5522,1|2|10
5523,1|2|9|11|13
5524,1|7|10
5525,10|13|18
5526,1|2|13
5527,1|13
5528,1|2|10|13
5529,10
5530,1|2|10
5531,5|10|13|18
5532,2|9|11|13
5533,1|5|10
5534,5|10
5535,10
5536,1|5|7|9|10|13|17
5537,1|2|10
5538,5|7|10
5539,1|5|10|13|15|18
5540,10|13
5541,10|13
5542,2|9|18
5543,2|10
5544,14|15
5545,1|10|15
5546,5
5547,10|13|18
5548,1|2|10
5549,10|13
5550,21
5551,1|10
5552,1|10
5553,10|18
5554,2|18
5555,2|5|10
5556,1|7|10
5557,13|18
5558,1|10|13
5559,2
5560,2|13|18
5561,1|9|15
5562,18
5563,1|2
5564,15
5565,2|10
5566,10|15|18
5567,10|18
5568,1|18
5569,2
5570,2
5571,5|13
5572,5|10|15
5573,14
5574,10|13
5575,18
5576,1|10
5577,1|10
5578,5|10|15|18
5579,2|9|10
5580,1|7|10
5581,2|10
5582,1|10
5583,2|5|10
5584,5|10
5585,1|10|18
5586,2|10|13
5587,2|10
5588,1|2|10
5589,2|13|18
5590,13|18
5591,13
5592,5|7|10|15|17
5593,2|5|10|13|18
5594,18
5595,10|13
5596,1|5|10|14|15
5597,5|10
5598,1|5|10|18
5599,10|14|17
5600,2|5|10|13
5601,1|5|7|10|15|17
5602,2|10
5603,1|2|5|10|13|15
5604,10|18
5605,1|10
5606,1|5|10|13
5607,1|7
5608,2|9|10
5609,1|2|5|9|10
5610,1|10
5611,10|17
5612,1|2|9|10|11|13
5613,5|9|10|13|15|18
5614,7|10
5615,18
5616,1|7|10
5617,2|10
5618,2|5|10|15
5619,2|10|13
5620,5|10|18
5621,9|11
5622,10|18
5623,2|9|15
5624,2|5
5625,2|5|10
5626,1|7|10|11|13
5627,1|9|10|11|18
5628,5|9
5629,5|10|15
5630,1|14|15|17
5631,13|15|18
5632,5|10|15
5633,5
5634,1|2|10
5635,2
5636,15|17|18
5637,1|2|5|10
5638,1|13
5639,2
5640,6|12|19
5641,1|7|11|13|14|15
5642,1|10|13
5643,1|2|5|10
5644,9|11|13
5645,2|5|10|13
5646,1|7|9|11|13
5647,5|15|18
5648,2|5|9|10|15
5649,2|5|10
5650,2|5
5651,5
5652,5|17
5653,5|10
5654,9|11|13
5655,10
5656,10
5657,1|2|7|10|11|13
5658,6
5659,5|10
5660,5|10|15
5661,18
5662,2|10
5663,5|10
5664,1|10
5665,2|10
5666,1|10|13|15
5667,2|5|10
5668,2|5
5669,1|18
5670,9
5671,2|10|18
5672,5|10
5673,5
5674,10|18
5675,1|10
5676,1
5677,1|10
5678,7|10|15|18
5679,15
5680,10|15|18
5681,15|18
5682,2|10|15|18
5683,9|15|18
5684,1|10
5685,1|10
5686,1|7|10|13
5687,1|2|5|7|10|13
5688,1|2|7|10|13
5689,1|2|10
5690,1|2|10|13|18
5691,6|21
5692,1|2|5|10
5693,10|13
5694,13
5695,10|13
5696,1|10|15|18
5697,2|10|13|18
5698,13|18
5699,2|10
5700,1|2|10
5701,1|10
5702,1|2|10
5703,1|2
5704,2|10
5705,2|9|10
5706,9
5707,1|10|14
5708,5|10
5709,1
5710,1
5711,1|10
5712,1
5713,2|13
5714,1|10
5715,1|5|10
5716,2|5
5717,14
5718,2
5719,10|18
5720,5
5721,1|2|5|10
5722,1
5723,1|5|10
5724,1|9|11|13
5725,2|5
5726,1|10
5727,18
5728,2|10
5729,2|10
5730,1|10
5731,1|5|10|14|15|17
5732,7|10
5733,2
5734,1|5|10|15
5735,13|18
5736,1|2|10
5737,14|17
5738,1|10|18
5739,9|18
5740,18
5741,9|11
5742,2|5
5743,9|10|11|13|18
5744,9
5745,2|10|13|18
5746,2
5747,9|11|13
5748,2|10
5749,1|7|9|10|11|18
5750,9
5751,9|10|18
5752,2|9|13|18
5753,9|10|18
5754,1|9|18
5755,18
5756,9|10|18
5757,1|2|5|9|10|13
5758,1|2|9|10
5759,2|9
5760,5|9|11|18
5761,5|10
5762,2|5|10|13
5763,7|9|10|13|18
5764,1
5765,1|2|10
5766,1|2|5|9|11|13
5767,1|7|9|10
5768,5|10|18
5769,9|15
5770,2|13|15
5771,1|9|18
5772,7|10|15|18
5773,10|15|18
5774,18
5775,1|10
5776,2
5777,10
5778,5|9|10|17
5779,1|10
5780,1|10|14
5781,1|10
5782,1|2|10
5783,1|10
5784,1|7|10
5785,1|10
5786,1
5787,2|7|15
5788,1|2
5789,2|10
5790,1|2
5791,15|18
5792,10|18
5793,5|10|15|18
5794,2|5|10|15
5795,5|10|14|18
5796,1|2|5|10
5797,10
5798,1|10|18
5799,5|10
5800,1|5|10
5801,1|9|11|18
5802,1|2|5|7|10|13|14|15
5803,15|18
5804,15
5805,1
5806,5|10|18
5807,5|10|18
5808,2|10|13|18
5809,2|10
5810,10|18
5811,1
5812,1
5813,1|2|10|15
5814,2|10|15
5815,15|18
5816,9|11|15|18
5817,14
5818,1|5|9|10
5819,1|18
5820,2|5
5821,14
5822,7|18
5823,2|5
5824,2
5825,2|10
5826,2|5|10|15
5827,1
5828,5
5829,18
5830,15
5831,1|10
5832,1|5|10
5833,1|7|10|17
5834,7|10|15|18
5835,1|7|10|13
5836,10|18
5837,15
5838,1|10|11|13
5839,1|7|10|13|18
5840,2|10|13|15|18
5841,1|5|10|18
5842,1|10
5843,2|10
5844,1|2|10
5845,5|10
5846,1|5|10|15
5847,2|10
5848,7|10
5849,15
5850,14
5851,14
5852,15|18
5853,9|11|15|18
5854,19
5855,5|18
5856,14
5857,1|14
5858,1|2|10|18
5859,14
5860,1|2|10|13|18
5861,2|10|13
5862,2|5|10
5863,1|5|10
5864,5|10
5865,13|15|18
5866,2|5|10
5867,1|2|10|13
5868,1|5|10
5869,1|2|10|13
5870,1|10
5871,18
5872,1|2|10
5873,1|15|18
5874,10
5875,1|5|10
5876,19
5877,1|5|10|15
5878,5
5879,2|10
5880,5|9|11|17|18
5881,2|5|10
5882,18
5883,2
5884,5
5885,5|13
5886,1|2|10
5887,10|13
5888,5|10|18
5889,1|7|14
5890,1|5|10
5891,9|11|13
5892,7|10|14|15|17
5893,1|7|10
5894,2|10|13
5895,10|13|18
5896,10|13|18
5897,2|10|13|15|18
5898,1|2|10
5899,9|11|13
5900,13
5901,2
5902,1
5903,1|2
5904,15
5905,2|5
5906,1|10
5907,1|5|10
5908,1|2|5|10
5909,2|7|10|13|15|18
5910,1|10
5911,2|7|10|13|18
5912,10
5913,1|5|10
5914,5
5915,1|18
5916,2|10
5917,2|10
5918,15
5919,5|10
5920,1|2|10|13
5921,1|2|5|10|15
5922,1|5|10
5923,1|2|5|10
5924,10|18
5925,2|5|10
5926,1|10
5927,1|5|10
5928,1|5|10
5929,1|2|10
5930,1|2|5|10|15
5931,2|5|10
5932,2|5|10
5933,1|2|10
5934,1
5935,10|18
5936,1|10
5937,5|10
5938,10
5939,1|5|10
5940,1|2|13
5941,10
5942,1|5|10
5943,5|10|17
5944,1|2|5|10
5945,1|10|17
5946,1|2|10
5947,2|5|10
5948,1|2|5|10|18
5949,2|5|10
5950,2|5|10
5951,5|10|15|18
5952,2|5|10|13|15|18
5953,5|10|15
5954,1|2|5|10|15
5955,15|17
5956,1|5|10
5957,1|10|13|17
5958,2|10|15
5959,1
5960,10|18
5961,1|2|10
5962,1|5|10
5963,2|10|13
5964,10
5965,1|10
5966,2|5|18
5967,2|10
5968,1|10
5969,1|5|10|14
5970,10
5971,1|10
5972,13
5973,10
5974,1|10
5975,10
5976,2|10
5977,18
5978,2|5|10
5979,1|10|18
5980,10|15
5981,15
5982,5|9
5983,5|10|15
5984,1|2|5|10
5985,10|15|18
5986,10
5987,18
5988,5|10
5989,5|7|10|15
5990,1|10|13
5991,1|5|10
5992,1|2|10|13
5993,1|2|5|10
5994,1|10
5995,10
5996,2|5|10
5997,5|10
5998,2
5999,2
6000,1|2|5|7|10|15
6001,1|5|10
6002,1|2|10
6003,1
6004,18
6005,13
6006,1|5|10
6007,1|5|10
6008,2|5
6009,2|5|10
6010,2|10
6011,2|10
6012,10|15|18
6013,2|10
6014,2|10|13
6015,10
6016,5|10|17
6017,10|15
6018,10
6019,2|10|13
6020,5|10|13|18
6021,10|13|18
6022,10|13|18
6023,5|10
6024,2|10
6025,13|18
6026,10|15|18
6027,1|10
6028,1|2|13
6029,2|9|13|18
6030,2|5|10
6031,15
6032,1
6033,1
6034,10|13|18
6035,10|18
6036,5|10
6037,5|15|18
6038,2
6039,2|5
6040,1|10
6041,2|10
6042,7|13
6043,10|13|18
6044,10|15|18
6045,10|15
6046,1
6047,1|2|18
6048,2|5
6049,2|5
6050,5|10
6051,1|10
6052,1|2|10|15
6053,2|10
6054,1|10
6055,1|10
6056,5|10|18
6057,2|10
6058,1|5|10|15
6059,1|2|5|10
6060,1|10|18
6061,10
6062,10|18
6063,2|10
6064,10|13|18
6065,1|2|10|15
6066,1|2|10
6067,2|10
6068,18
6069,5|10|15
6070,1|5|9|10
6071,13
6072,10|15
6073,6|7|19|21
6074,5
6075,1|5|10|18
6076,1|5|7|10|15|18
6077,1|2|10
6078,1|2|10
6079,1|2|10
6080,1|10|18
6081,7|15
6082,2|10|17
6083,5|10
6084,2|5|10
6085,5|10
6086,5|10
6087,2|10
6088,1|2|10
6089,1|10|15
6090,1|10
6091,1|7|10
6092,2|5|10|15
6093,1|2|5|7|10|17
6094,3|6
6095,15
6096,1|10
6097,1|13
6098,5|10|15|18
6099,10|18
6100,1|2|5|10
6101,1|2|7|10
6102,1|5|10|18
6103,1|2|9|11|13
6104,1|2|10|13
6105,1|7|10
6106,5|10|15|18
6107,1|10
6108,10|13
6109,5
6110,1|5|10|13
6111,15|18
6112,1|2|5|10|14|17
6113,1
6114,5|10|15|18
6115,1|2|5|9|11|15|17
6116,5|15
6117,1|10
6118,2
6119,2|5|10|13
6120,1|10
6121,1|5|7|10|15
6122,1|2|7|10|13|15|18
6123,2|10
6124,1|2|5
6125,15
6126,2|15
6127,18
6128,1|18
6129,2|5|10|13|15
6130,10|15|18
6131,1|2
6132,5
6133,1|2|9|11|13
6134,5|10|15
6135,1|5|10
6136,1
6137,1
6138,18
6139,1|5|18
6140,18
6141,9|10
6142,1|10
6143,1
6144,2|10
6145,2
6146,5
6147,15
6148,2|5|10
6149,2|5|10
6150,10|18
6151,5|9|10|11|18
6152,1|10
6153,1|2
6154,1|5
6155,1|2|10
6156,1|2|5|10
6157,1|2|5|10
6158,10
6159,5|10|18
6160,1|2|5|10
6161,1|10
6162,5|10
6163,1
6164,10|13
6165,1|2|7|10|13
6166,10|13|18
6167,10|15|18
6168,2|5|10
6169,2|5|10
6170,2|5|15
6171,1|10
6172,2|5|10
6173,10|14
6174,1|2|10
6175,1|2|5|10
6176,5|10
6177,1|10
6178,1|2|7|13
6179,1|10
6180,1|5|10
6181,14
6182,1|2|7|10|18
6183,1|2|7|10|15
6184,2|5|18
6185,1|2|7|10
6186,1|10
6187,5|10|11|18
6188,1
6189,10|15|18
6190,2|10
6191,1|2|10
6192,2|10|13
6193,1|10|18
6194,2|5
6195,2|7|15|18
6196,7|10|15
6197,1|2|10
6198,1|10
6199,1|10|18
6200,1|5|10|13
6201,2
6202,1|2|7|10|15|17
6203,2|5
6204,1|2|10
6205,1|10
6206,10|18
6207,2|10|15
6208,1|10
6209,1|10
6210,5|17
6211,2|5
6212,1|10
6213,10|14
6214,1|7|11
6215,1|2|10|13
6216,10|13
6217,1|2|5|10
6218,9|11|13
6219,3
6220,1|7|9|11
6221,1|2|10
6222,2|9|10
6223,13|15
6224,5|18
6225,5|10|18
6226,1|2|10
6227,1|10
6228,1|2|10
6229,9
6230,2|5|10
6231,2|10|13
6232,14|15|17
6233,15|18
6234,5
6235,1|2|10
6236,1|5|10
6237,2|10
6238,1|10
6239,2|5
6240,1|2|10|15
6241,2|5|10
6242,2|5|10|13|15
6243,1|2|10|14|15
6244,1|2|10
6245,1|2|10
6246,1|7|10
6247,1|2|5|10
6248,1|5|10
6249,1|10
6250,1|10
6251,10|13|18
6252,1|10
6253,5|7|10
6254,1|10
6255,1|5|10|13
6256,1|2|5|10
6257,1|2|5|10|18
6258,1|2|10
6259,1|10
6260,1|10
6261,10
6262,1|10
6263,10|15|17
6264,2|5
6265,1|13
6266,1|2|5|10|14|15
6267,5|10
6268,5|10
6269,10|13|18
6270,1|2|10
6271,5|10
6272,5|10
6273,1|10|15
6274,5|10
6275,5|10
6276,2|5
6277,5
6278,16
6279,2|5|15
6280,9|10|18
6281,1|7|10
6282,5|9|10
6283,2|5|7|10|15|18
6284,10|13
6285,1
6286,15|17
6287,1|10|15
6288,1|10
6289,1|10
6290,5|10|13
6291,1|2
6292,1
6293,5|10|15|18
6294,2|5|10|15|18
6295,18
6296,2|10
6297,1|2|7|10|15
6298,10|15
6299,15
6300,1|5|7|10
6301,5|10|17
6302,18
6303,1|5|15|17|18
6304,1|10
6305,2|5|10|13
6306,1|2|5|9|10|13
6307,11
6308,1|5|10|15
6309,1|2|10
6310,5|10|15
6311,2|10
6312,5|10
6313,2|5
6314,5|13|15
6315,10
6316,1|10
6317,2|5|10|14
6318,2
6319,1|10
6320,2|10|13
6321,1|2|10
6322,10|13|18
6323,1|9|11|13|18
6324,1
6325,2|10
6326,1
6327,1|9|10
6328,2|5|7|10
6329,4|19
6330,2|5
6331,1|2|10
6332,10
6333,10|15|17
6334,1|5|10
6335,1|5|10|18
6336,10|13
6337,1|10
6338,18
6339,2|10|15
6340,2
6341,5|10
6342,5|10|18
6343,5|10
6344,2|10
6345,1|10|14
6346,5|10
6347,1|5|10|17
6348,15|17
6349,19
6350,1|2|10
6351,18
6352,15
6353,1|10|13|15
6354,13
6355,5|10|18
6356,13
6357,7|10|13|15|18
6358,2|7|10|13
6359,2|10
6360,5|10|15|18
6361,2|10|15
6362,1|2|13
6363,5|15
6364,1|2|5|10
6365,10
6366,3|6
6367,1|2|10
6368,1|2|10
6369,3|6|20
6370,1|2
6371,1|10
6372,1|5|10
6373,1|10|13
6374,1|10
6375,1
6376,1|2|10
6377,10|15
6378,4|19
6379,2|10|15
6380,2|5|10|13|18
6381,1|2|10|13
6382,1|2|10|13
6383,1|10
6384,15|18
6385,18
6386,13|15|18
6387,10
6388,2|10
6389,1
6390,1|10
6391,1|10|13|18
6392,1|9|10|18
6393,1|10
6394,1|2|5|10
6395,1|10
6396,1|5
6397,1
6398,1
6399,1|2|11
6400,1|10
6401,1|2|5|10|11|18
6402,1|2|10
6403,1|2
6404,2|10
6405,1|2|10|13
6406,10|13|18
6407,4|19|20
6408,1|2|10|13
6409,1
6410,5|10
6411,2|5|10
6412,2|5|10|13|18
6413,1|5|10|11
6414,1|10
6415,1|10
6416,3|8|19|21
6417,1
6418,13|18
6419,2|5|10
6420,1|7|10
6421,1|2|10|13
6422,2
6423,5
6424,18
6425,5|10|15|18
6426,17
6427,1
6428,2|7|10
6429,1|2|5|13
6430,9|10|18
6431,5|9|10
6432,1|2|9|11|13
6433,2|10
6434,10
6435,18
6436,2
6437,10
6438,1|2|10|13
6439,2|10
6440,2
6441,5|10
6442,1|5|10|13
6443,13
6444,10|15|18
6445,2|13
6446,2|10|11|13|18
6447,13
6448,2|9
6449,1|2|10
6450,2
6451,1|7|10|18
6452,1|2|5|7|10|18
6453,1|2|5|10|13|18
6454,7|10|11|13
6455,1|10
6456,10|18
6457,10|13|18
6458,2|10
6459,7|15|17
6460,5|7|10|13|18
6461,1|2|10
6462,10|13
6463,18
6464,1|5|10
6465,1|10
6466,1|2|10
6467,15|18
6468,1|2|7|10
6469,1|2|10
6470,5|10
6471,13|18
6472,5|10
6473,5|10
6474,1|10
6475,1|5|10|14
6476,1|10
6477,1|9|10
6478,14|15|17
6479,18
6480,1|7|10|13
6481,1|2|7|10|13
6482,1|2|10|13|15
6483,1|2|7|10|11|13|15|18
6484,2|7|10|13|18
6485,5|18
6486,5|9|10
6487,1|2|9|11|13
6488,1|2|10
6489,5|10|18
6490,1|2|5|10|13|15|18
6491,2|10|18
6492,1|5|10
6493,7|10|15|18
6494,2|10
6495,1|2|10
6496,1|10|13|15|18
6497,1
6498,10|15|18
6499,1
6500,10|15
6501,2|15|18
6502,13|18
6503,10|15|18
6504,2|5|10|13|15
6505,5|10|18
6506,1|5|10
6507,10
6508,2
6509,2|10|13|15|18
6510,2|10
6511,13|18
6512,1
6513,7|10|15|18
6514,2|9|10
6515,2
6516,1|2|10|18
6517,5|10|15|18
6518,1|2|10
6519,2|10
6520,1|10|17
6521,10
6522,5|10|15|18
6523,1|10|18
6524,10|13
6525,7|10|18
6526,1|2|10|13
6527,1|2|10|15
6528,2|5
6529,10
6530,1|2|5|13
6531,1|5|10|11
6532,1|2
6533,1|11|13|15
6534,1|2|5|7|13
6535,1
6536,1|7|11|13
6537,1|7|10|17
6538,2|10
6539,18
6540,1|10|18
6541,2|10
6542,9|11|13
6543,1|2
6544,1|2
6545,2
6546,7|10|15|18
6547,1
6548,10|13|15|18
6549,1|10
6550,5|18
6551,1|2|10
6552,9|10|11|13|14|18
6553,1|10
6554,1|2|7|10|13
6555,1|5|10
6556,1|10
6557,1|2|10|15|18
6558,1
6559,15
6560,5|10
6561,5|18
6562,5|10
6563,1|13
6564,2
6565,5
6566,1|2|10
6567,10
6568,5|10
6569,1|5|10
6570,14
6571,5|18
6572,10|18
6573,1|13|18
6574,1|2|10
6575,2|5|10|13|15
6576,1|10
6577,15
6578,5|15
6579,9|10|17|18
6580,2|10
6581,10|14|17
6582,2
6583,2|5
6584,5
6585,2
6586,2|5
6587,2
6588,2
6589,2|5
6590,2|5
6591,2|5
6592,2|5|10
6593,2|10
6594,1|2|10
6595,2|10
6596,5
6597,2|10
6598,10
6599,1|2|13
6600,2|10
6601,10|13|18
6602,2|10
6603,1|10|17
6604,10|15|18
6605,1
6606,2|7|10|13|15
6607,2|5
6608,2|5
6609,2|10
6610,5
6611,10|18
6612,2
6613,18
6614,2|5|7|10|18
6615,2|10|13|15|18
6616,1
6617,10
6618,1|10
6619,2
6620,9|10
6621,2
6622,2|10|13
6623,15|18
6624,1|2|10
6625,5|10|18
6626,10|14|15|17
6627,5|10
6628,15
6629,7|11|18
6630,2|15
6631,10|13
6632,2|5|10
6633,2|10
6634,2|10
6635,1|15|17
6636,2|13
6637,2|5|18
6638,15|18
6639,1|5|10|15
6640,5|10|18
6641,2|10
6642,5
6643,5
6644,1|2|10
6645,1|2|7|10|13|15|18
6646,2
6647,1|2
6648,1|2|10
6649,5
6650,18
6651,10|15
6652,1|10
6653,1
6654,1|2|5|10
6655,1|2
6656,1|2
6657,1|5|10
6658,1
6659,1|2
6660,1
6661,10
6662,2
6663,2|10
6664,1
6665,1|10
6666,18
6667,14
6668,15|17
6669,2|10|18
6670,5|7|9|13
6671,2|5|15
6672,2|10
6673,1|2|10|11|13
6674,1|5|10|11
6675,5|10|17|18
6676,1|2|5|10
6677,1|2
6678,1|9|15|18
6679,2|10
6680,1|2|10|11|15
6681,1|18
6682,2|10
6683,1|2|10
6684,10
6685,2|10
6686,1|2|10
6687,5|10
6688,1|10
6689,1|2|10|13|15|18
6690,1|9|10
6691,1|10
6692,1|2
6693,5|10
6694,2
6695,1|5|10
6696,1|7|10|11
6697,10|18
6698,1
6699,1|2|5|10
6700,1|5|10
6701,2|10|13
6702,1
6703,2|10
6704,1|2|13
6705,2|10
6706,2|10|15
6707,1|10
6708,2|5
6709,1|10|14|17
6710,2|10
6711,2
6712,2|5|10
6713,2|10|13
6714,2|10
6715,2|5
6716,5|15|18
6717,2|5
6718,2|5
6719,2|5
6720,2|5
6721,2|5
6722,2|5
6723,2|5
6724,5|10|18
6725,11|13|15
6726,18
6727,1|7
6728,2|10
6729,1
6730,1|10|18
6731,1
6732,18
6733,1|10
6734,1|10
6735,1|10
6736,1|2|10
6737,18
6738,5|10
6739,19
6740,5|10|18
6741,1|10|13
6742,5|10
6743,1|10
6744,2
6745,10|18
6746,1|10
6747,1|10
6748,1|2|10
6749,10|13|15|18
6750,2|5|10|15
6751,2
6752,2|10|13
6753,1|2|7|10
6754,1|2|10|14
6755,1|10|18
6756,1|2|5|10|13|15
6757,1|2|5|10
6758,1|5|10
6759,20
6760,1|2|5|10
6761,1|10
6762,15
6763,2|10
6764,2
6765,2|10
6766,2
6767,2
6768,1|5
6769,2|5
6770,5|10|15
6771,2|5|15
6772,1|10|17
6773,1|2|10
6774,1|2|7|10|13
6775,15
6776,1
6777,2|10
6778,5|10|18
6779,1|5|10
6780,1|5|10
6781,1|2|5|10
6782,10|14|17
6783,1|2|10|15
6784,2|5
6785,1|5|10
6786,5|10
6787,10
6788,2|10
6789,2|10
6790,2|10
6791,2|10|15
6792,1|2|5|10|15|17
6793,2|10
6794,1|10|17
6795,14
6796,1|5|10|15|18
6797,5|10
6798,1|5|10
6799,3|6|12|19
6800,2|10|13
6801,5|10|15|18
6802,5|10|15|18
6803,1|2
6804,2|10|13
6805,2|10
6806,6|19
6807,10|17
6808,2|5|7|10
6809,1|10|15|17
6810,9
6811,2
6812,2|5|10
6813,5|10
6814,10
6815,1|2|5
6816,5|10|15
6817,10|13
6818,2
6819,10|18
6820,1|2|10|13|15|18
6821,2|9
6822,10|13|15|18
6823,1|5|10
6824,2
6825,3|6
6826,15
6827,1|2|7|10|13|18
6828,1|5|10
6829,13|18
6830,1|2|7|10
6831,1|15|18
6832,7|10|15
6833,5
6834,1|2
6835,10|13
6836,10|15
6837,1|2|10
6838,2|5
6839,2|5|10|15
6840,2|5|10|15
6841,1|2|10
6842,2|10|13
6843,2|5|10|15
6844,2|10|13|18
6845,5|10|15|17|18
6846,1
6847,2|5|10|15
6848,10|13
6849,2|5
6850,2
6851,1|10|13
6852,5|10
6853,5|10
6854,1|2|10|13
6855,1
6856,1|2|10
6857,10|13|18
6858,2|5|7|10|13
6859,2|5|10|15
6860,10|13
6861,1
6862,1|2|10|13
6863,2|11|13|18
6864,7|18
6865,1|2|10
6866,1|2|10
6867,1|10
6868,1|7|14
6869,1|10
6870,2|7|9|10|11|13|18
6871,2|7|10|13
6872,10|13|15|18
6873,1|2|7|10
6874,10|18
6875,5|10
6876,2|5|10
6877,19
6878,2
6879,2|10|13
6880,7|9|18
6881,5|7|10|15|18
6882,1|15
6883,1|5|10
6884,5|10|13|18
6885,10|18
6886,5|10|18
6887,2|10|13
6888,1|2|9|10
6889,2|5|10
6890,6
6891,2
6892,5|10
6893,1|5|18
6894,10
6895,1|10
6896,1|2|10
6897,1|10
6898,17
6899,1|10|14|15|17
6900,1|5|10
6901,1|7|10|15
6902,10|15
6903,5|10|18
6904,2|10
6905,1|2|7|10
6906,18
6907,1|10
6908,1|5|10
6909,1|10
6910,5|10
6911,1|9|10
6912,5|10
6913,1|10
6914,1|5|10
6915,1|10
6916,1|2|5|10
6917,1|10|13
6918,10|13|18
6919,1|2|5|10
6920,1|2|5|10
6921,2|10
6922,8|16
6923,1|5|10
6924,2|10|13
6925,2|10|13
6926,2|10|13
6927,2|5|10
6928,10|15|18
6929,3|6|8|16|19
6930,6
6931,1|5|10|18
6932,1|10|18
6933,10|15|18
6934,2|10
6935,1|7|10|13|18
6936,1|10|18
6937,17
6938,7|13|15
6939,1|10
6940,1|10
6941,1|2|5|10|15|18
6942,1|2|5
